1,Köppel Roger (1965),Ja,121098,M,bisherig,SVP,1,zurich
2,Rutz Gregor (1972),Ja,120722,M,bisherig,SVP,1,zurich
3,Heer Alfred (Fredi) (1961),Ja,118987,M,bisherig,SVP,1,zurich
4,Matter Thomas (1966),Ja,115138,M,bisherig,SVP,1,zurich
5,Vogt Hans-Ueli (1969),Ja,117018,M,bisherig,SVP,1,zurich
6,Steinemann Barbara (1976),Ja,114616,F,bisherig,SVP,1,zurich
7,Walliser Bruno (1966),Ja,110660,M,bisherig,SVP,1,zurich
9,Tuena Mauro (1972),Ja,111037,M,bisherig,SVP,1,zurich
10,Haab Martin (1962),Ja,109995,M,bisherig,SVP,1,zurich
11,Schläpfer Therese (1959),Ja,110490,F,bisherig,SVP,1,zurich
1,Barrile Angelo (1976),Ja,83219,M,bisherig,SP,2,zurich
2,Seiler Graf Priska (1968),Ja,88221,F,bisherig,SP,2,zurich
3,Badran Jacqueline (1961),Ja,109992,F,bisherig,SP,2,zurich
4,Meyer Mattea (1987),Ja,89270,F,bisherig,SP,2,zurich
5,Marti Min Li (1974),Ja,88371,F,bisherig,SP,2,zurich
6,Molina Fabian (1990),Ja,81905,M,bisherig,SP,2,zurich
8,Widmer Céline (1978),Ja,76598,F,,SP,2,zurich
1,Fiala Doris (1957),Ja,71977,F,bisherig,FDP,3,zurich
2,Portmann Hans-Peter (1963),Ja,66673,M,bisherig,FDP,3,zurich
3,Walti Beat (1968),Ja,67192,M,bisherig,FDP,3,zurich
4,Sauter Regine (1966),Ja,64357,F,bisherig,FDP,3,zurich
8,Silberschmidt Andri (1994),Ja,60538,M,,FDP,3,zurich
1,Moser Tiana Angelina (1979),Ja,90226,F,bisherig,GLP,4,zurich
2,Bäumle Martin (1964),Ja,76229,M,bisherig,GLP,4,zurich
3,Gredig Corina (1987),Ja,60493,F,,GLP,4,zurich
4,Mäder Jörg (1975),Ja,55718,M,,GLP,4,zurich
5,Bellaïche Judith (1971),Ja,54179,F,,GLP,4,zurich
7,Schaffner Barbara (1968),Ja,54846,F,,GLP,4,zurich
1,Kutter Philipp (1975),Ja,29107,M,bisherig,CVP,5,zurich
1,Prelicz-Huber Katharina (1959),Ja,70499,F,,GPS,6,zurich
2,Schlatter-Schmid Marionna (1980),Ja,79744,F,,GPS,6,zurich
3,Glättli Balthasar (1972),Ja,85677,M,bisherig,GPS,6,zurich
4,Girod Bastien (1980),Ja,89015,M,bisherig,GPS,6,zurich
6,Schneider Meret (1992),Ja,60083,F,,GPS,6,zurich
1,Gugger Niklaus (Nik) (1970),Ja,26059,M,bisherig,EVP,8,zurich
8,Zanetti Claudio (1967),Nein,108831,M,bisherig,SVP,1,zurich
12,Hübscher Martin (1969),Nein,108854,M,,SVP,1,zurich
13,Fischer Benjamin (Beni) (1991),Nein,108886,M,,SVP,1,zurich
14,Sulser Jürg (1961),Nein,104047,M,,SVP,1,zurich
15,Mörgeli Christoph (1960),Nein,102676,M,,SVP,1,zurich
16,Langhart Konrad (1963),Nein,105601,M,,SVP,1,zurich
17,Hauser Matthias (1973),Nein,102928,M,,SVP,1,zurich
18,Albanese Franco (1977),Nein,103116,M,,SVP,1,zurich
19,Rogenmoser Romaine (1971),Nein,103703,F,,SVP,1,zurich
20,Waser Urs (1986),Nein,102653,M,,SVP,1,zurich
21,Truninger René (1967),Nein,102384,M,,SVP,1,zurich
22,Bachmann Roger (1970),Nein,102124,M,,SVP,1,zurich
23,Hofer Jacqueline (1969),Nein,102452,F,,SVP,1,zurich
24,Schmid Stefan (1976),Nein,101733,M,,SVP,1,zurich
25,Fehr Düsel Ursina (Nina) (1980),Nein,107123,F,,SVP,1,zurich
26,Brunner Susanne (1972),Nein,102202,F,,SVP,1,zurich
27,Hirzel Marco (1967),Nein,101059,M,,SVP,1,zurich
28,Schweizer René (1972),Nein,100833,M,,SVP,1,zurich
29,Zurfluh Fraefel Christina (1962),Nein,99069,F,,SVP,1,zurich
30,Mayer Paul (1964),Nein,99045,M,,SVP,1,zurich
31,Ledergerber Domenik (1987),Nein,99725,M,,SVP,1,zurich
32,Ward-Brändli Nicole (1982),Nein,97182,F,,SVP,1,zurich
33,Meyer Saskia (1979),Nein,96540,F,,SVP,1,zurich
34,Bochsler Marc (1982),Nein,93165,M,,SVP,1,zurich
35,Leupi Andreas (1996),Nein,89830,M,,SVP,1,zurich
7,Hardegger Thomas (1956),Nein,75701,M,bisherig,SP,2,zurich
9,Naef Martin (1970),Nein,76343,M,bisherig,SP,2,zurich
10,Strub Jean-Daniel (1975),Nein,65367,M,,SP,2,zurich
11,Lempert Lewin (1996),Nein,63043,M,,SP,2,zurich
12,Dünki-Bättig Michèle (1989),Nein,67238,F,,SP,2,zurich
13,Wey Natascha (1982),Nein,68732,F,,SP,2,zurich
14,Sieber Sabine (1960),Nein,65450,F,,SP,2,zurich
15,Loss Davide (1987),Nein,62569,M,,SP,2,zurich
16,Gfeller Selim (1993),Nein,62460,M,,SP,2,zurich
17,Denoth Marco (1975),Nein,63011,M,,SP,2,zurich
18,Wiesmann Barbara (1981),Nein,67702,F,,SP,2,zurich
19,Jenni Andreas (1961),Nein,59273,M,,SP,2,zurich
20,Keller Regula (1961),Nein,65293,F,,SP,2,zurich
21,Bassu Pascal (1969),Nein,58569,M,,SP,2,zurich
22,Bussmann Barbara (1955),Nein,63140,F,,SP,2,zurich
23,Alijaj Islam (1986),Nein,62364,M,,SP,2,zurich
24,Würth Eva-Maria (1972),Nein,62398,F,,SP,2,zurich
25,Erni Jonas (1981),Nein,64560,M,,SP,2,zurich
26,Trost Vetter Susanne (1956),Nein,60678,F,,SP,2,zurich
27,Hadi Huber Patrick (1980),Nein,60867,M,,SP,2,zurich
28,Gousset Flavien (1997),Nein,59055,M,,SP,2,zurich
29,Camenisch Kerstin (1972),Nein,61911,F,,SP,2,zurich
30,Steinmann Horst (1958),Nein,54312,M,,SP,2,zurich
31,Brändle-Amolo Yvonne Apiyo (1975),Nein,59871,F,,SP,2,zurich
32,Schmutz Roger (1978),Nein,54816,M,,SP,2,zurich
33,Gassert Hannes (1981),Nein,55451,M,,SP,2,zurich
34,Meier Esther (1952),Nein,53577,F,,SP,2,zurich
35,Özcan Ali (1974),Nein,52883,M,,SP,2,zurich
5,Bigler Hans-Ulrich (1958),Nein,57968,M,bisherig,FDP,3,zurich
6,Farner Martin (1963),Nein,59512,M,,FDP,3,zurich
7,Günthard-Maier Barbara (1972),Nein,57705,F,,FDP,3,zurich
9,Hofer Urs (1980),Nein,55256,M,,FDP,3,zurich
10,Boesch Hans-Jakob (1979),Nein,54230,M,,FDP,3,zurich
11,Kündig Jörg (1960),Nein,51961,M,,FDP,3,zurich
12,Furrer Astrid (1968),Nein,55523,F,,FDP,3,zurich
13,Vollenweider Peter (1973),Nein,51630,M,,FDP,3,zurich
14,Biber Michael (1982),Nein,52669,M,,FDP,3,zurich
15,Balmer Bettina (1966),Nein,56084,F,,FDP,3,zurich
16,Pflüger Severin (1978),Nein,51204,M,,FDP,3,zurich
17,Müller André (1973),Nein,49526,M,,FDP,3,zurich
18,Bickel Matthias (1969),Nein,51170,M,,FDP,3,zurich
19,Brupbacher Stefan (1967),Nein,51827,M,,FDP,3,zurich
20,Franzen Barbara (1964),Nein,50239,F,,FDP,3,zurich
21,Jäger Alexander (1970),Nein,51508,M,,FDP,3,zurich
22,Kläy Dieter (1963),Nein,52272,M,,FDP,3,zurich
23,Koller Prisca (1971),Nein,51040,F,,FDP,3,zurich
24,Schoch Gübeli Barbara (1979),Nein,49734,F,,FDP,3,zurich
25,Keller Ursula (1959),Nein,51764,F,,FDP,3,zurich
26,Müller Christian (1965),Nein,49575,M,,FDP,3,zurich
27,Zürcher-Böni Martina (1986),Nein,50513,F,,FDP,3,zurich
28,Wyss Martin (1974),Nein,49404,M,,FDP,3,zurich
29,Müller Philipp (1984),Nein,48529,M,,FDP,3,zurich
30,Rühli Frank (1971),Nein,50507,M,,FDP,3,zurich
31,Bourgeois Yasmine (1974),Nein,48435,F,,FDP,3,zurich
32,Goldstein Anthony (1949),Nein,45651,M,,FDP,3,zurich
33,Moser-Schäfer Arianne (1965),Nein,48652,F,,FDP,3,zurich
34,Germann Hansjörg (1965),Nein,45622,M,,FDP,3,zurich
35,Hofstetter Thomas (1984),Nein,44676,M,,FDP,3,zurich
6,Zeugin Michael (1977),Nein,50789,M,,GLP,4,zurich
8,Maier Thomas (1975),Nein,48501,M,,GLP,4,zurich
9,Gisler Andrea (1967),Nein,49489,F,,GLP,4,zurich
10,Forster Nicola (1985),Nein,52952,M,,GLP,4,zurich
11,Cometta-Müller Katrin (1975),Nein,48478,F,,GLP,4,zurich
12,Shaibal Roy (1977),Nein,46334,M,,GLP,4,zurich
13,Hasler Andreas (1963),Nein,48085,M,,GLP,4,zurich
14,Gehrig Sonja (1970),Nein,50944,F,,GLP,4,zurich
15,Hollenstein Claudia (1967),Nein,47567,F,,GLP,4,zurich
16,Nabholz Ann-Catherine (1968),Nein,48413,F,,GLP,4,zurich
17,Alder Ronald (1969),Nein,47147,M,,GLP,4,zurich
18,Häuptli Daniel (1983),Nein,46298,M,,GLP,4,zurich
19,Steiner Annetta (1964),Nein,48021,F,,GLP,4,zurich
20,Muheim Franz (1960),Nein,44870,M,,GLP,4,zurich
21,Barmettler Franziska (1982),Nein,48709,F,,GLP,4,zurich
22,Schwarzenbach Benjamin (Beni) (1978),Nein,46633,M,,GLP,4,zurich
23,Stünzi Christa Isabelle (1986),Nein,47007,F,,GLP,4,zurich
24,von Planta Cyrill (1975),Nein,45383,M,,GLP,4,zurich
25,Cantalou Julie (1984),Nein,47775,F,,GLP,4,zurich
26,Gross Dominik (1998),Nein,43841,M,,GLP,4,zurich
27,Wyss-Cortellini Cristina (1972),Nein,46794,F,,GLP,4,zurich
28,Meyer Pirmin (1976),Nein,44434,M,,GLP,4,zurich
29,Angele Florine (1989),Nein,46350,F,,GLP,4,zurich
30,Streiff Pascal (1964),Nein,42312,M,,GLP,4,zurich
31,Caviezel Beatrice (1986),Nein,45412,F,,GLP,4,zurich
32,Krayenbühl Guy (1968),Nein,42405,M,,GLP,4,zurich
33,Aeschbacher Nathalie (1986),Nein,43964,F,,GLP,4,zurich
34,Kut Ahmet (1977),Nein,41119,M,,GLP,4,zurich
35,Scherrer Benno Karl (1965),Nein,39709,M,,GLP,4,zurich
2,Wiederkehr Josef (Gius) (1970),Nein,20525,M,,CVP,5,zurich
3,Widler Josef (1954),Nein,17543,M,,CVP,5,zurich
4,Barandun-Gross Nicole (1968),Nein,21029,F,,CVP,5,zurich
5,Bürgin Yvonne (1970),Nein,17034,F,,CVP,5,zurich
6,Pinto Jean-Philippe (1966),Nein,14760,M,,CVP,5,zurich
7,Müller Dominic (1974),Nein,14015,M,,CVP,5,zurich
8,Sigg Frank Babette (1962),Nein,14263,F,,CVP,5,zurich
9,Hirzel Astrid (1977),Nein,14305,F,,CVP,5,zurich
10,Hungerbühler Markus (1974),Nein,13173,M,,CVP,5,zurich
11,Zeroual Farid (1962),Nein,14004,M,,CVP,5,zurich
12,Ackermann Ruth (1960),Nein,13921,F,,CVP,5,zurich
13,Vannaz Janine (1969),Nein,13940,F,,CVP,5,zurich
14,Wydler Kathrin (1967),Nein,14266,F,,CVP,5,zurich
15,Bienz Stephan (1958),Nein,13593,M,,CVP,5,zurich
16,Vogel Remo (1962),Nein,13587,M,,CVP,5,zurich
17,Schmid Lorenz (1965),Nein,14170,M,,CVP,5,zurich
18,Kunz Stefan (Stefano) (1963),Nein,13316,M,,CVP,5,zurich
19,Kuster Iris (1962),Nein,13780,F,,CVP,5,zurich
20,Traber Christian (1963),Nein,13461,M,,CVP,5,zurich
21,Baumberger Matthias (1978),Nein,14385,M,,CVP,5,zurich
22,Greter Aurèle (Aurel) (1983),Nein,13300,M,,CVP,5,zurich
23,Weyermann Karin (1984),Nein,13725,F,,CVP,5,zurich
24,Wyss Zuzana (1962),Nein,13597,F,,CVP,5,zurich
25,Bischofberger Willy (1965),Nein,13747,M,,CVP,5,zurich
26,Schmidlin-Kappeler Nicole (1978),Nein,14677,F,,CVP,5,zurich
27,Meier Kilian (1992),Nein,12741,M,,CVP,5,zurich
28,Weiss Daniel (1976),Nein,13104,M,,CVP,5,zurich
29,Boesch Vogel Caroline (1978),Nein,13434,F,,CVP,5,zurich
30,Stepinski Karin (1970),Nein,12725,F,,CVP,5,zurich
31,Bernhardsgrütter Derungs Rebekka (1968),Nein,13149,F,,CVP,5,zurich
32,Utiger Joël (1997),Nein,12294,M,,CVP,5,zurich
33,Traber Ursula (1958),Nein,12016,F,,CVP,5,zurich
34,Mariani Mario (1955),Nein,11895,M,,CVP,5,zurich
35,Gerth Benedikt (1978),Nein,10926,M,,CVP,5,zurich
5,Brunner Anika (1999),Nein,58739,F,,GPS,6,zurich
7,Bloch Beat (1963),Nein,46701,M,,GPS,6,zurich
8,Galeuchet David (1971),Nein,50580,M,,GPS,6,zurich
9,Dürr Renate (1967),Nein,50371,F,,GPS,6,zurich
10,Moser Felix (1968),Nein,47893,M,,GPS,6,zurich
11,Neff Lucas (1961),Nein,47163,M,,GPS,6,zurich
12,Häusler Edith (1960),Nein,51571,F,,GPS,6,zurich
13,Fehr Thoma Karin (1963),Nein,48780,F,,GPS,6,zurich
14,Forrer Thomas (1972),Nein,46727,M,,GPS,6,zurich
15,Kälin-Werth Simon (1964),Nein,48882,M,,GPS,6,zurich
16,Marti Elena (1995),Nein,48966,F,,GPS,6,zurich
17,Reiss-Wenger Gabriela (Gabi) (1965),Nein,46135,F,,GPS,6,zurich
18,Dietschi Urs (1954),Nein,42353,M,,GPS,6,zurich
19,Kurtulmus Muammer (1964),Nein,45082,M,,GPS,6,zurich
20,Rigoni Silvia (1962),Nein,47879,F,,GPS,6,zurich
21,Hadorn-Stuker Andrea (1963),Nein,46204,F,,GPS,6,zurich
22,Croci Julian (1995),Nein,45891,M,,GPS,6,zurich
23,Arnold Bruno (1977),Nein,45046,M,,GPS,6,zurich
24,Kisker Gabi (1961),Nein,46814,F,,GPS,6,zurich
25,Kaeser-Stöckli Regula (1961),Nein,45781,F,,GPS,6,zurich
26,Maggi Maurice (1955),Nein,45074,M,,GPS,6,zurich
27,Wunderli Martin (1957),Nein,43034,M,,GPS,6,zurich
28,Anders Oettli Vera (1965),Nein,45703,F,,GPS,6,zurich
29,Bätschmann Monika (1954),Nein,44299,F,,GPS,6,zurich
30,Maggi Luca (1990),Nein,44002,M,,GPS,6,zurich
31,Graf Martin (1954),Nein,43305,M,,GPS,6,zurich
32,Steiner Katharina (Kathy) (1963),Nein,46391,F,,GPS,6,zurich
33,Frei Glowatz Katharina (1968),Nein,43923,F,,GPS,6,zurich
34,Guyer Esther (1951),Nein,42971,F,,GPS,6,zurich
35,Stamm Peter (1963),Nein,44190,M,,GPS,6,zurich
1,Quadranti Rosmarie (1957),Nein,24023,F,bisherig,BDP,7,zurich
2,Troisio Ursula (1981),Nein,8560,F,,BDP,7,zurich
3,Waser Judith (1962),Nein,7683,F,,BDP,7,zurich
4,Hunger Stefan (1963),Nein,6923,M,,BDP,7,zurich
5,Leutwyler Andrea (1973),Nein,6282,F,,BDP,7,zurich
6,Ruider Angelika (1987),Nein,6338,F,,BDP,7,zurich
7,Hürlimann Thomas (1980),Nein,6318,M,,BDP,7,zurich
8,Keller Cornelia (1962),Nein,5994,F,,BDP,7,zurich
9,Kweitel Wolfgang (1982),Nein,5698,M,,BDP,7,zurich
10,Mösch Simon (1994),Nein,5828,M,,BDP,7,zurich
11,Putscher Nadine (1992),Nein,5882,F,,BDP,7,zurich
12,Schmid Hanspeter (1970),Nein,6121,M,,BDP,7,zurich
13,Balmer Sascha (1975),Nein,5546,M,,BDP,7,zurich
14,Knöpfli Hans Rudolf (Knö) (1966),Nein,5482,M,,BDP,7,zurich
15,Fenner Bruno (1956),Nein,5776,M,,BDP,7,zurich
16,Schmid Rita (1971),Nein,6128,F,,BDP,7,zurich
17,Altenburger Thomas (1973),Nein,5470,M,,BDP,7,zurich
18,Gut Astrid (1969),Nein,5667,F,,BDP,7,zurich
19,Halbheer Mike (1999),Nein,5667,M,,BDP,7,zurich
20,Wolff Andrea (1989),Nein,5597,F,,BDP,7,zurich
21,Ruider Stefan (1987),Nein,5670,M,,BDP,7,zurich
22,Stahel Honegger Brigitta (1958),Nein,5534,F,,BDP,7,zurich
23,Schlumpf Andres (1982),Nein,5769,M,,BDP,7,zurich
24,Weber Pascal (1985),Nein,5799,M,,BDP,7,zurich
25,Haury Isabelle (1991),Nein,5783,F,,BDP,7,zurich
26,Landolt Jonathan Felix (1998),Nein,6269,M,,BDP,7,zurich
27,Keller Rico (1992),Nein,5215,M,,BDP,7,zurich
28,Auer Janine (1996),Nein,5517,F,,BDP,7,zurich
29,Stocker Marcel (1987),Nein,5442,M,,BDP,7,zurich
30,Koller Ivo (1980),Nein,6017,M,,BDP,7,zurich
31,Pavic Matea (1988),Nein,5606,F,,BDP,7,zurich
32,Montag Benjamin (1989),Nein,5201,M,,BDP,7,zurich
33,Meister Martin (1982),Nein,5094,M,,BDP,7,zurich
34,Meierhofer Evelin (1986),Nein,6869,F,,BDP,7,zurich
35,Haury Cédéric (1989),Nein,5447,M,,BDP,7,zurich
2,Hugentobler Hanspeter (1967),Nein,14145,M,,EVP,8,zurich
3,Furrer Christina (1971),Nein,13291,F,,EVP,8,zurich
4,Kuster Elsbeth (1960),Nein,11238,F,,EVP,8,zurich
5,Sommer Daniel (1964),Nein,12360,M,,EVP,8,zurich
6,Wisskirchen Mark (1963),Nein,10420,M,,EVP,8,zurich
7,Rabelbauer Claudia (1972),Nein,10402,F,,EVP,8,zurich
8,Wachter Katharina (1967),Nein,11251,F,,EVP,8,zurich
9,Monhart Beat (1969),Nein,10793,M,,EVP,8,zurich
10,Hänni-Hauser Ursula (1968),Nein,10719,F,,EVP,8,zurich
11,Ruther Felix (1951),Nein,10227,M,,EVP,8,zurich
12,Burtscher Nadine (1994),Nein,10873,F,,EVP,8,zurich
13,Anderegg Peter (1957),Nein,9935,M,,EVP,8,zurich
14,Boesch Tanja (1964),Nein,10161,F,,EVP,8,zurich
15,Schaaf Markus (1966),Nein,10482,M,,EVP,8,zurich
16,Huizinga-Kauer Barbara (1980),Nein,10981,F,,EVP,8,zurich
17,Mani Tobias (1976),Nein,10316,M,,EVP,8,zurich
18,Kläusler-Gysin Heidi (1967),Nein,10078,F,,EVP,8,zurich
19,Kleeb Bruno (1971),Nein,10538,M,,EVP,8,zurich
20,Rottensteiner Sandra (1964),Nein,10095,F,,EVP,8,zurich
21,Bänninger Michael (1975),Nein,10443,M,,EVP,8,zurich
22,Günthard Fitze Barbara (1957),Nein,10544,F,,EVP,8,zurich
23,Föhn Roger (1963),Nein,9580,M,,EVP,8,zurich
24,Fenner Eveline (1966),Nein,10054,F,,EVP,8,zurich
25,Meier Walter (1960),Nein,9744,M,,EVP,8,zurich
26,Ernst Pia (1964),Nein,9717,F,,EVP,8,zurich
27,Eberli Mark (1968),Nein,10238,M,,EVP,8,zurich
28,Weidmann Elisabeth (1960),Nein,10075,F,,EVP,8,zurich
29,Pfeffer Renato (1985),Nein,9700,M,,EVP,8,zurich
30,Pflugshaupt Katharina (Kati) (1971),Nein,9638,F,,EVP,8,zurich
31,Burch Stefan (1978),Nein,9887,M,,EVP,8,zurich
32,Spiess Marianne (1966),Nein,9304,F,,EVP,8,zurich
33,Wirz Felix (1983),Nein,9215,M,,EVP,8,zurich
34,Omoruyi Ernest (Amos) (1967),Nein,8315,M,,EVP,8,zurich
35,Danner Ernst (1953),Nein,7944,M,,EVP,8,zurich
1,Walgis Selina (1992),Nein,12749,F,,GPS,9,zurich
2,Walder Benjamin (1998),Nein,10546,M,,GPS,9,zurich
3,Wenger Nina (1998),Nein,7777,F,,GPS,9,zurich
4,Schärer Ursina (1990),Nein,8200,F,,GPS,9,zurich
5,Krieg Marco (1992),Nein,4861,M,,GPS,9,zurich
6,Urwyler Cedar (1992),Nein,5267,M,,GPS,9,zurich
7,Zahn Debora (1992),Nein,5343,F,,GPS,9,zurich
8,Rentsch Britta (1995),Nein,5227,F,,GPS,9,zurich
9,Caluori Simon (1998),Nein,4811,M,,GPS,9,zurich
10,Popov Ivo (1998),Nein,4655,M,,GPS,9,zurich
11,Thierer Meriel (1995),Nein,5510,F,,GPS,9,zurich
12,Wenger Lea (1995),Nein,5417,F,,GPS,9,zurich
13,Rickli Julia (2001),Nein,4731,F,,GPS,9,zurich
14,Zundel Michael (1995),Nein,4414,M,,GPS,9,zurich
15,Jarema Sebastian (1997),Nein,3987,M,,GPS,9,zurich
16,Heierli Kathrin (1997),Nein,5078,F,,GPS,9,zurich
17,Moor Eveline (1991),Nein,5756,F,,GPS,9,zurich
18,Huber Michelle (1993),Nein,6169,F,,GPS,9,zurich
19,Heierli Marius (2001),Nein,3892,M,,GPS,9,zurich
20,Pfeuti Rahel Carmen (1996),Nein,5321,F,,GPS,9,zurich
21,Schönenberger Nadja (1997),Nein,5344,F,,GPS,9,zurich
22,Spahn Michelle (1992),Nein,5180,F,,GPS,9,zurich
23,Schneiter Laura (1998),Nein,4688,F,,GPS,9,zurich
24,Lussi Nicolás (1999),Nein,3979,M,,GPS,9,zurich
25,Gassmann Nina (1997),Nein,4916,F,,GPS,9,zurich
26,Junz Linda (1999),Nein,4477,F,,GPS,9,zurich
27,Bugmann David (1997),Nein,5138,M,,GPS,9,zurich
28,Larry Yinka (2001),Nein,4330,F,,GPS,9,zurich
29,Junz Vera (1999),Nein,4454,F,,GPS,9,zurich
30,Neff Felix (1991),Nein,5165,M,,GPS,9,zurich
31,Bührig Marcel (1994),Nein,4130,M,,GPS,9,zurich
32,Von Allmen Pascale (1994),Nein,4700,F,,GPS,9,zurich
33,Huber Madlen (1998),Nein,3914,F,,GPS,9,zurich
34,Kappeler Niklaus (Niggi) (1989),Nein,3864,M,,GPS,9,zurich
35,Mettler René (1992),Nein,4328,M,,GPS,9,zurich
1,Fahrni Bettina (1994),Nein,2896,F,,FDP,10,zurich
2,Bächtold Leroy (1994),Nein,1935,M,,FDP,10,zurich
3,Lienhart Sandro (1991),Nein,1444,M,,FDP,10,zurich
4,Brestel Jessica (1994),Nein,2045,F,,FDP,10,zurich
5,Porlezza Gioia (1992),Nein,1722,F,,FDP,10,zurich
6,Zihlmann Claudio (1989),Nein,1581,M,,FDP,10,zurich
7,Gautschi Joane (1999),Nein,1298,F,,FDP,10,zurich
8,Meier Darius (1992),Nein,1202,M,,FDP,10,zurich
9,Perroulaz Raphael (1992),Nein,1271,M,,FDP,10,zurich
10,Hoff Joel (2000),Nein,1070,M,,FDP,10,zurich
11,Langerweger Elektra (1998),Nein,1212,F,,FDP,10,zurich
12,Zbinden Enrique (2001),Nein,1121,M,,FDP,10,zurich
13,Mohammed Hashim Abdullah (1991),Nein,1388,M,,FDP,10,zurich
14,Conrad Manuel (Manu) (1997),Nein,1110,M,,FDP,10,zurich
15,Mancuso Cabello Cristina (Cris) (1987),Nein,1472,F,,FDP,10,zurich
16,Minder Yannick (1994),Nein,1223,M,,FDP,10,zurich
17,Boulamatsis Jorgos (1996),Nein,974,M,,FDP,10,zurich
18,Möller Florian (1998),Nein,978,M,,FDP,10,zurich
19,Casutt Philippe (1990),Nein,1061,M,,FDP,10,zurich
20,Deplazes Luis (1994),Nein,1271,M,,FDP,10,zurich
21,Jacob Nico (1999),Nein,1056,M,,FDP,10,zurich
22,Buchmann Reto (1992),Nein,1072,M,,FDP,10,zurich
23,Gediz Murat (1987),Nein,1015,M,,FDP,10,zurich
24,Eugster Patrick (1990),Nein,1307,M,,FDP,10,zurich
25,Batzer Nepomuk (1992),Nein,1110,M,,FDP,10,zurich
26,Fraser Chris (1997),Nein,967,M,,FDP,10,zurich
27,Stöckli Silvan (1993),Nein,1075,M,,FDP,10,zurich
28,Huber Robin (1994),Nein,1069,M,,FDP,10,zurich
29,Nuri Kaiwan (1994),Nein,971,M,,FDP,10,zurich
30,van der Meer Claudine (1996),Nein,1074,F,,FDP,10,zurich
31,Maier Florian (1988),Nein,1007,M,,FDP,10,zurich
32,Fuchs Linda (1997),Nein,917,F,,FDP,10,zurich
33,de Viragh Balian (1999),Nein,1087,M,,FDP,10,zurich
34,Vassalli Anita (2000),Nein,1076,F,,FDP,10,zurich
35,Wolf Nikolas (1995),Nein,887,M,,FDP,10,zurich
1,Herzog David (1981),Nein,5885,M,,Übrige,11,zurich
2,Peter Daniel (1971),Nein,4561,M,,Übrige,11,zurich
3,Welser Valentina (1986),Nein,4663,F,,Übrige,11,zurich
4,Incerti Mattia Luca (1989),Nein,3462,M,,Übrige,11,zurich
5,Lukic Biljana (1987),Nein,4139,F,,Übrige,11,zurich
6,Sigg Renato (1988),Nein,3567,M,,Übrige,11,zurich
7,Baier Cédric (1983),Nein,3300,M,,Übrige,11,zurich
8,Grov Björn (1971),Nein,3110,M,,Übrige,11,zurich
9,Ilg Grov Sara (1980),Nein,3219,F,,Übrige,11,zurich
10,Thomi Marcel (1980),Nein,3428,M,,Übrige,11,zurich
11,Fehr Dominik (Nick) (1964),Nein,3357,M,,Übrige,11,zurich
12,Elmer Bruno (1975),Nein,3149,M,,Übrige,11,zurich
13,Burger Philippe (Pipo Langstrumpf) (1988),Nein,3254,M,,Übrige,11,zurich
14,Rubin Marc (1991),Nein,3788,M,,Übrige,11,zurich
15,Stolz Michael (1974),Nein,3911,M,,Übrige,11,zurich
16,Schnellmann Franziska (1986),Nein,3193,F,,Übrige,11,zurich
17,Lauber Patrick (1980),Nein,2960,M,,Übrige,11,zurich
18,Lyrenmann Reyna (1963),Nein,1687,F,,Übrige,11,zurich
1,Baumann Susanne (1975),Nein,4361,F,,Übrige,12,zurich
2,Hess Paul (Pablo) (1959),Nein,3834,M,,Übrige,12,zurich
3,Welschinger Tara (1975),Nein,3801,F,,Übrige,12,zurich
4,Reinhart Anita (Nisa) (1988),Nein,4398,F,,Übrige,12,zurich
5,Zschiegner Karl (1947),Nein,3307,M,,Übrige,12,zurich
6,Scheuring Markus (1950),Nein,4072,M,,Übrige,12,zurich
1,Beriger Sandra (1963),Nein,2513,F,,CVP,13,zurich
2,Kopp Marzena (1971),Nein,2124,F,,CVP,13,zurich
3,Garcia Caroline (Carolina) (1975),Nein,1197,F,,CVP,13,zurich
4,Bischof Alexia (1968),Nein,1350,F,,CVP,13,zurich
5,Geser-Fischer Karin (1965),Nein,1168,F,,CVP,13,zurich
6,Brignoli Lutz Francesca (1962),Nein,1143,F,,CVP,13,zurich
7,Wendel Lucia (1965),Nein,1114,F,,CVP,13,zurich
8,Kenel-Paredi Olivia (1976),Nein,2014,F,,CVP,13,zurich
9,Mändli Lerch Karin (1981),Nein,1135,F,,CVP,13,zurich
10,Widmer-Gassmann Irene (1968),Nein,1780,F,,CVP,13,zurich
11,Hänni-Mathis Priska (1973),Nein,1504,F,,CVP,13,zurich
12,Niedermann Beryl (1975),Nein,1300,F,,CVP,13,zurich
13,Soldan-Bölle Heike (1969),Nein,1912,F,,CVP,13,zurich
14,Busch Heidemarie (1943),Nein,1003,F,,CVP,13,zurich
15,Mabillard Corinne (1977),Nein,1176,F,,CVP,13,zurich
16,Glanzmann Tanja (1971),Nein,1478,F,,CVP,13,zurich
17,Cattaneo Christine (1977),Nein,1399,F,,CVP,13,zurich
18,Wälchli-Gemperli Brigitte (1971),Nein,1227,F,,CVP,13,zurich
19,Ramer Blanca (1946),Nein,1238,F,,CVP,13,zurich
20,Rütsche Claudia (1970),Nein,1093,F,,CVP,13,zurich
21,Lombriser Ursula (1960),Nein,1138,F,,CVP,13,zurich
22,Missfelder Karin (1969),Nein,1496,F,,CVP,13,zurich
