2,CVP – Bauern und Gewerbe,CVP,0,4544,2.228259271,schwyz
1,CVP – Bürgerlich mit sozialer Verantwortung,CVP,1,29768,14.59745202,schwyz
20,Grüne Schwyz – Für eine langfristige Zukunft,GPS,0,5322,2.609770211,schwyz
4,CVP 60 plus,CVP,0,1206,0.591390995,schwyz
5,Sozialdemokratische Partei (SP),SP,0,21123,10.35816914,schwyz
3,Junge CVP,CVP,0,2000,0.980747918,schwyz
2,Luke Gasser (Komitee 'Luke Gasser i Nationalrat'),Übrige,0,1675,11.5366072,obwalden
1,Marco De Col (FDP.Die Liberalen),FDP,0,1683,11.59170742,obwalden
3,Mirjam Hostetmann (JungsozialistInnen),SP,0,424,2.920311316,obwalden
5,Monika Rüegger-Hurschler (Schweizerische Volkspartei),SVP,1,5412,37.27529444,obwalden
4,Peter Krummenacher (Christlichdemokratische Volkspartei der Schweiz),CVP,0,5325,36.67607962,obwalden
2,Alois Bissig (Überparteiliches Komitee (CVP)),CVP,0,5383,35.79598351,nidwalden
1,Peter Keller (Schweizerische Volkspartei),SVP,1,9655,64.20401649,nidwalden
99,Vereinzelte / Autres / Altri,Übrige,0,612,6.030744974,glarus
3,Mathias Zopfi (Grüne Partei der Schweiz),GPS,0,279,2.749310209,glarus
2,Priska Grünenfelder (Sozialdemokratische Partei der Schweiz),SP,0,2861,28.19274734,glarus
1,Martin Landolt (Bürgerlich-Demokratische Partei),BDP,1,6396,63.02719748,glarus
23,SVP Schweizerische Volkspartei,SVP,1,26504,22.55429233,zug
25,SVP – Zukunft,SVP,0,1468,1.249234121,zug
20,SP Kanton Zug – SP Frauen,SP,0,900,0.765879229,zug
22,SP Kanton Zug – SP JUSO,SP,0,524,0.445911907,zug
21,SP Kanton Zug – SP Männer,SP,0,1296,1.10286609,zug
19,SP Kanton Zug – SP Klimaschutz,SP,0,733,0.623766084,zug
17,SP Kanton Zug – SP Zug für Bern,SP,0,4669,3.973211247,zug
15,Grünliberale Partei (GLP) – Junge Grünliberale (JGLP),GLP,0,1095,0.931819729,zug
14,Grünliberale Partei (GLP),GLP,0,5410,4.603785145,zug
16,SP Kanton Zug,SP,0,2065,1.757267343,zug
13,FDP Zug – C,FDP,0,3019,2.569099326,zug
12,FDP Zug – B,FDP,0,4309,3.666859555,zug
11,FDP Zug – A,FDP,0,9919,8.440840084,zug
10,Evangelische Volkspartei (EVP),EVP,0,964,0.820341752,zug
18,SP Kanton Zug – SP 60+,SP,0,795,0.676526653,zug
9,Christlichdemokratische Volkspartei Kanton Zug (CVP) – Gemeinderatsliste,CVP,0,2174,1.850023827,zug
24,SVP – Wirtschaft und Gewerbe,SVP,0,3299,2.807372864,zug
8,Christlichdemokratische Volkspartei Kanton Zug (CVP) – Junge Liste (JCVP),CVP,0,1429,1.216046021,zug
7,Christlichdemokratische Volkspartei Kanton Zug (CVP) – CVP Frauen Kanton Zug,CVP,0,2917,2.48229968,zug
6,Christlichdemokratische Volkspartei Kanton Zug (CVP),CVP,1,21426,18.23303152,zug
5,Alternative – die Grünen und CSP – Junge Alternative,GPS,0,1972,1.678126489,zug
4,Alternative – die Grünen und CSP – Frauenpower,GPS,0,542,0.461229492,zug
1,Alternative – die Grünen und CSP,GPS,1,16135,13.73051263,zug
